RACE_TRACK,RACE_DATE,POS,DRIVER,CAR,MANUFACTURER,LAPS,START,LED,PTS,BONUS,PENALTY
Martinsville,2021-04-10 00:00:00,5,Kyle Larson,5,Chevrolet,500,19,0,38,0,6
Martinsville,2021-04-10 00:00:00,6,Joey Logano,22,Ford,500,1,6,33,0,2
Martinsville,2021-04-10 00:00:00,7,Christopher Bell,20,Toyota,500,23,9,31,0,1
Martinsville,2021-04-10 00:00:00,8,Tyler Reddick,8,Chevrolet,500,13,0,32,0,3
Martinsville,2021-04-10 00:00:00,9,Kevin Harvick,4,Ford,500,9,0,28,0,0
Martinsville,2021-04-10 00:00:00,10,Kyle Busch,18,Toyota,500,12,0,29,0,2
Martinsville,2021-04-10 00:00:00,11,Ryan Blaney,12,Ford,500,4,157,46,0,20
Martinsville,2021-04-10 00:00:00,12,Matt DiBenedetto,21,Ford,500,22,0,25,0,0
Martinsville,2021-04-10 00:00:00,13,Chris Buescher,17,Ford,500,15,0,24,0,0
Martinsville,2021-04-10 00:00:00,14,Austin Dillon,3,Chevrolet,500,18,0,23,0,0
Martinsville,2021-04-10 00:00:00,15,Ricky Stenhouse Jr.,47,Chevrolet,500,6,0,22,0,0
Martinsville,2021-04-10 00:00:00,16,Bubba Wallace,23,Toyota,500,25,23,21,0,0
Martinsville,2021-04-10 00:00:00,17,Ross Chastain,42,Chevrolet,500,27,0,20,0,0
Martinsville,2021-04-10 00:00:00,18,Cole Custer,41,Ford,500,26,0,19,0,0
Martinsville,2021-04-10 00:00:00,19,Ryan Newman,6,Ford,499,8,0,18,0,0
Martinsville,2021-04-10 00:00:00,20,Aric Almirola,10,Ford,499,31,0,17,0,0
Martinsville,2021-04-10 00:00:00,21,Kurt Busch,1,Chevrolet,498,21,0,17,0,1
Martinsville,2021-04-10 00:00:00,22,James Davison,15,Chevrolet,494,37,0,15,0,0
Martinsville,2021-04-10 00:00:00,23,Josh Bilicki,52,Ford,493,33,0,14,0,0
Martinsville,2021-04-10 00:00:00,24,Quin Houff,00,Chevrolet,493,29,0,13,0,0
Martinsville,2021-04-10 00:00:00,25,J.J. Yeley,53,Chevrolet,492,28,0,0,0,0
Martinsville,2021-04-10 00:00:00,26,Anthony Alfredo,38,Ford,492,35,0,11,0,0
Martinsville,2021-04-10 00:00:00,27,Chase Briscoe,14,Ford,491,24,0,10,0,0
Martinsville,2021-04-10 00:00:00,28,Cody Ware,51,Chevrolet,490,32,0,0,0,0
Martinsville,2021-04-10 00:00:00,29,B.J. McLeod,78,Ford,478,36,0,0,0,0
Martinsville,2021-04-10 00:00:00,30,Erik Jones,43,Chevrolet,403,16,0,7,0,0
Martinsville,2021-04-10 00:00:00,31,Michael McDowell,34,Ford,387,14,0,6,0,0
Martinsville,2021-04-10 00:00:00,32,Daniel Suarez,99,Chevrolet,386,11,0,5,0,0
Martinsville,2021-04-10 00:00:00,33,Brad Keselowski,2,Ford,385,10,0,12,0,8
Martinsville,2021-04-10 00:00:00,34,Alex Bowman,48,Chevrolet,384,20,0,13,0,10
Martinsville,2021-04-10 00:00:00,35,Justin Haley,77,Chevrolet,383,30,0,0,0,0
Martinsville,2021-04-10 00:00:00,36,Ryan Preece,37,Chevrolet,382,17,0,1,0,0
Martinsville,2021-04-10 00:00:00,37,Corey LaJoie,7,Chevrolet,374,34,0,1,0,0
Martinsville,2023-04-16 00:00:00,1,Kyle Larson,5,Chevrolet,400,19,30,40,0,0
Martinsville,2023-04-16 00:00:00,2,Joey Logano,22,Ford,400,15,25,35,0,0
Martinsville,2023-04-16 00:00:00,3,Martin Truex Jr.,19,Toyota,400,5,0,34,0,0
Martinsville,2023-04-16 00:00:00,4,Denny Hamlin,11,Toyota,400,11,36,33,0,0
Martinsville,2023-04-16 00:00:00,5,Chase Briscoe,14,Ford,400,4,109,32,0,0
Martinsville,2023-04-16 00:00:00,6,Aric Almirola,10,Ford,400,3,0,31,0,0
Martinsville,2023-04-16 00:00:00,7,Ryan Blaney,12,Ford,400,31,0,30,0,0
Martinsville,2023-04-16 00:00:00,8,Ricky Stenhouse Jr.,47,Chevrolet,400,16,0,29,0,0
Martinsville,2023-04-16 00:00:00,9,Bubba Wallace,23,Toyota,400,9,0,28,0,0
Martinsville,2023-04-16 00:00:00,10,Chase Elliott,9,Chevrolet,400,24,0,27,0,0
Martinsville,2023-04-16 00:00:00,11,Alex Bowman,48,Chevrolet,400,23,0,26,0,0
Martinsville,2023-04-16 00:00:00,12,Austin Dillon,3,Chevrolet,400,18,0,25,0,0
Martinsville,2023-04-16 00:00:00,13,Ross Chastain,1,Chevrolet,400,34,31,24,0,0
Martinsville,2023-04-16 00:00:00,14,Chris Buescher,17,Ford,400,10,0,23,0,0
Martinsville,2023-04-16 00:00:00,15,Ryan Preece,41,Ford,400,1,135,22,0,0
Martinsville,2023-04-16 00:00:00,16,Christopher Bell,20,Toyota,400,22,0,21,0,0
Martinsville,2023-04-16 00:00:00,17,Daniel Suarez,99,Chevrolet,400,2,7,20,0,0
Martinsville,2023-04-16 00:00:00,18,Ty Gibbs,54,Toyota,400,12,0,19,0,0
Martinsville,2023-04-16 00:00:00,19,Michael McDowell,34,Ford,400,20,0,18,0,0
Martinsville,2023-04-16 00:00:00,20,Kevin Harvick,4,Ford,400,7,20,17,0,0
Martinsville,2023-04-16 00:00:00,21,Kyle Busch,8,Chevrolet,400,17,0,16,0,0
Martinsville,2023-04-16 00:00:00,22,Tyler Reddick,45,Toyota,400,6,0,15,0,0
Martinsville,2023-04-16 00:00:00,23,William Byron,24,Chevrolet,400,8,0,14,0,0
Martinsville,2023-04-16 00:00:00,24,Brad Keselowski,6,Ford,400,21,7,13,0,0
Martinsville,2023-04-16 00:00:00,25,Todd Gilliland,38,Ford,400,13,0,12,0,0
Martinsville,2023-04-16 00:00:00,26,Corey LaJoie,7,Chevrolet,400,27,0,11,0,0
Martinsville,2023-04-16 00:00:00,27,AJ Allmendinger,16,Chevrolet,400,14,0,10,0,0
Martinsville,2023-04-16 00:00:00,28,Justin Haley,31,Chevrolet,400,26,0,9,0,0
Martinsville,2023-04-16 00:00:00,29,Harrison Burton,21,Ford,400,32,0,8,0,0
Martinsville,2023-04-16 00:00:00,30,Noah Gragson,42,Chevrolet,400,29,0,7,0,0
Martinsville,2023-04-16 00:00:00,31,Erik Jones,43,Chevrolet,400,28,0,6,0,0
Martinsville,2023-04-16 00:00:00,32,Ty Dillon,77,Chevrolet,400,35,0,5,0,0
Martinsville,2023-04-16 00:00:00,33,Austin Cindric,2,Ford,400,25,0,4,0,0
Martinsville,2023-04-16 00:00:00,34,Zane Smith,51,Ford,400,33,0,0,0,0
Martinsville,2023-04-16 00:00:00,35,Anthony Alfredo,78,Chevrolet,400,30,0,0,0,0
Martinsville,2023-04-16 00:00:00,36,J.J. Yeley,15,Ford,400,36,0,0,0,0
Martinsville,2022-10-30 00:00:00,1,Christopher Bell,20,Toyota,500,20,150,50,0,10
Martinsville,2022-10-30 00:00:00,2,Kyle Larson,5,Chevrolet,500,1,68,50,0,15
Martinsville,2022-10-30 00:00:00,3,Ryan Blaney,12,Ford,500,4,0,42,0,8
Martinsville,2022-10-30 00:00:00,4,Brad Keselowski,6,Ford,500,6,0,42,0,9
Martinsville,2022-10-30 00:00:00,5,Ross Chastain,1,Chevrolet,500,9,0,36,0,4
Martinsville,2022-10-30 00:00:00,6,Denny Hamlin,11,Toyota,500,11,203,51,0,20
Martinsville,2022-10-30 00:00:00,7,Joey Logano,22,Ford,500,12,0,33,0,3
Martinsville,2022-10-30 00:00:00,8,William Byron,24,Chevrolet,500,25,0,29,0,0
Martinsville,2022-10-30 00:00:00,9,Bubba Wallace,45,Toyota,500,24,0,28,0,0
Martinsville,2022-10-30 00:00:00,10,Chase Briscoe,14,Ford,500,3,25,33,0,6
Martinsville,2022-10-30 00:00:00,11,Chase Elliott,9,Chevrolet,500,2,54,44,0,18
Martinsville,2022-10-30 00:00:00,12,Harrison Burton,21,Ford,500,10,0,25,0,0
Martinsville,2022-10-30 00:00:00,13,Daniel Suarez,99,Chevrolet,500,7,0,26,0,2
Martinsville,2022-10-30 00:00:00,14,Todd Gilliland,38,Ford,500,19,0,23,0,0
Martinsville,2022-10-30 00:00:00,15,Cole Custer,41,Ford,500,5,0,37,0,15
Martinsville,2022-10-30 00:00:00,16,Aric Almirola,10,Ford,500,15,0,21,0,0
Martinsville,2022-10-30 00:00:00,17,Kevin Harvick,4,Ford,500,8,0,20,0,0
Martinsville,2022-10-30 00:00:00,18,Michael McDowell,34,Ford,500,13,0,19,0,0
Martinsville,2022-10-30 00:00:00,19,Erik Jones,43,Chevrolet,498,23,0,18,0,0
Martinsville,2022-10-30 00:00:00,20,Ty Gibbs,23,Toyota,498,26,0,0,0,0
Martinsville,2022-10-30 00:00:00,21,Martin Truex Jr.,19,Toyota,498,27,0,16,0,0
Martinsville,2022-10-30 00:00:00,22,Corey LaJoie,7,Chevrolet,498,14,0,15,0,0
Martinsville,2022-10-30 00:00:00,23,Ricky Stenhouse Jr.,47,Chevrolet,498,31,0,14,0,0
Martinsville,2022-10-30 00:00:00,24,AJ Allmendinger,16,Chevrolet,498,21,0,0,0,0
Martinsville,2022-10-30 00:00:00,25,Chris Buescher,17,Ford,497,22,0,12,0,0
Martinsville,2022-10-30 00:00:00,26,Noah Gragson,48,Chevrolet,497,17,0,0,0,0
Martinsville,2022-10-30 00:00:00,27,Austin Cindric,2,Ford,497,30,0,10,0,0
Martinsville,2022-10-30 00:00:00,28,Justin Haley,31,Chevrolet,497,29,0,9,0,0
Martinsville,2022-10-30 00:00:00,29,Cody Ware,51,Ford,495,36,0,8,0,0
Martinsville,2022-10-30 00:00:00,30,Kyle Busch,18,Toyota,494,18,0,7,0,0
Martinsville,2022-10-30 00:00:00,31,J.J. Yeley,15,Ford,488,35,0,0,0,0
Martinsville,2022-10-30 00:00:00,32,Ty Dillon,42,Chevrolet,466,32,0,5,0,0
Martinsville,2022-10-30 00:00:00,33,Landon Cassill,77,Chevrolet,460,33,0,0,0,0
Martinsville,2022-10-30 00:00:00,34,Austin Dillon,3,Chevrolet,316,16,0,3,0,0
Martinsville,2022-10-30 00:00:00,35,B.J. McLeod,78,Ford,225,34,0,0,0,0
Martinsville,2022-10-30 00:00:00,36,Tyler Reddick,8,Chevrolet,188,28,0,1,0,0
Martinsville,2021-10-31 00:00:00,1,Alex Bowman,48,Chevrolet,501,13,9,52,0,12
Martinsville,2021-10-31 00:00:00,2,Kyle Busch,18,Toyota,501,7,0,42,0,7
Martinsville,2021-10-31 00:00:00,3,Brad Keselowski,2,Ford,501,6,0,43,0,9
Martinsville,2021-10-31 00:00:00,4,Martin Truex Jr.,19,Toyota,501,4,9,48,0,15
Martinsville,2021-10-31 00:00:00,5,William Byron,24,Chevrolet,501,11,0,47,0,15
Martinsville,2021-10-31 00:00:00,6,Aric Almirola,10,Ford,501,23,0,37,0,6
Martinsville,2021-10-31 00:00:00,7,Kurt Busch,1,Chevrolet,501,10,0,31,0,1
Martinsville,2021-10-31 00:00:00,8,Erik Jones,43,Chevrolet,501,28,0,29,0,0
Martinsville,2021-10-31 00:00:00,9,Chris Buescher,17,Ford,501,15,0,28,0,0
Martinsville,2021-10-31 00:00:00,10,Joey Logano,22,Ford,501,5,9,29,0,2
Martinsville,2021-10-31 00:00:00,11,Ryan Blaney,12,Ford,501,8,0,26,0,0
Martinsville,2021-10-31 00:00:00,12,Kevin Harvick,4,Ford,501,9,0,25,0,0
Martinsville,2021-10-31 00:00:00,13,Austin Dillon,3,Chevrolet,501,14,5,28,0,4
Martinsville,2021-10-31 00:00:00,14,Kyle Larson,5,Chevrolet,501,1,77,32,0,9
Martinsville,2021-10-31 00:00:00,15,Matt DiBenedetto,21,Ford,501,21,0,22,0,0
Martinsville,2021-10-31 00:00:00,16,Chase Elliott,9,Chevrolet,501,2,289,41,0,20
Martinsville,2021-10-31 00:00:00,17,Christopher Bell,20,Toyota,501,12,0,24,0,4
Martinsville,2021-10-31 00:00:00,18,Tyler Reddick,8,Chevrolet,501,18,0,19,0,0
Martinsville,2021-10-31 00:00:00,19,Ricky Stenhouse Jr.,47,Chevrolet,501,25,0,18,0,0
Martinsville,2021-10-31 00:00:00,20,Anthony Alfredo,38,Ford,501,32,0,17,0,0
Martinsville,2021-10-31 00:00:00,21,Corey LaJoie,7,Chevrolet,501,29,0,16,0,0
Martinsville,2021-10-31 00:00:00,22,Chase Briscoe,14,Ford,501,22,0,15,0,0
Martinsville,2021-10-31 00:00:00,23,Cole Custer,41,Ford,501,24,0,14,0,0
Martinsville,2021-10-31 00:00:00,24,Denny Hamlin,11,Toyota,501,3,103,19,0,6
Martinsville,2021-10-31 00:00:00,25,Bubba Wallace,23,Toyota,501,17,0,12,0,0
Martinsville,2021-10-31 00:00:00,26,Michael McDowell,34,Ford,499,19,0,11,0,0
Martinsville,2021-10-31 00:00:00,27,Ross Chastain,42,Chevrolet,498,16,0,10,0,0
Martinsville,2021-10-31 00:00:00,28,Daniel Suarez,99,Chevrolet,498,20,0,9,0,0
Martinsville,2021-10-31 00:00:00,29,B.J. McLeod,78,Ford,496,30,0,0,0,0
Martinsville,2021-10-31 00:00:00,30,Cody Ware,51,Chevrolet,495,31,0,0,0,0
Martinsville,2021-10-31 00:00:00,31,Justin Haley,77,Chevrolet,492,35,0,0,0,0
Martinsville,2021-10-31 00:00:00,32,Ryan Newman,6,Ford,491,27,0,5,0,0
Martinsville,2021-10-31 00:00:00,33,Garrett Smithley,15,Chevrolet,490,37,0,0,0,0
Martinsville,2021-10-31 00:00:00,34,Quin Houff,00,Chevrolet,483,36,0,3,0,0
Martinsville,2021-10-31 00:00:00,35,Josh Bilicki,52,Ford,483,33,0,0,0,0
Martinsville,2021-10-31 00:00:00,36,Ryan Preece,37,Chevrolet,414,26,0,1,0,0
Martinsville,2021-10-31 00:00:00,37,Timmy Hill,66,Toyota,206,38,0,0,0,0
Martinsville,2021-10-31 00:00:00,38,Joey Gase,53,Chevrolet,10,34,0,0,0,0
Miami,2021-02-28 00:00:00,1,William Byron,24,Chevrolet,267,31,102,57,0,17
Miami,2021-02-28 00:00:00,2,Tyler Reddick,8,Chevrolet,267,35,0,35,0,0
Miami,2021-02-28 00:00:00,3,Martin Truex Jr.,19,Toyota,267,9,37,49,0,15
Miami,2021-02-28 00:00:00,4,Kyle Larson,5,Chevrolet,267,17,5,44,0,11
Miami,2021-02-28 00:00:00,5,Kevin Harvick,4,Ford,267,4,0,36,0,4
Miami,2021-02-28 00:00:00,6,Michael McDowell,34,Ford,267,6,0,31,0,0
Miami,2021-02-28 00:00:00,7,Ryan Newman,6,Ford,267,23,0,30,0,0
Miami,2021-02-28 00:00:00,8,Kurt Busch,1,Chevrolet,267,5,0,39,0,10
Miami,2021-02-28 00:00:00,9,Alex Bowman,48,Chevrolet,267,13,0,36,0,8
Miami,2021-02-28 00:00:00,10,Kyle Busch,18,Toyota,267,24,0,27,0,0
Miami,2021-02-28 00:00:00,11,Denny Hamlin,11,Toyota,267,1,0,35,0,9
Miami,2021-02-28 00:00:00,12,Austin Dillon,3,Chevrolet,267,22,0,26,0,1
Miami,2021-02-28 00:00:00,13,Ricky Stenhouse Jr.,47,Chevrolet,267,15,0,24,0,0
Miami,2021-02-28 00:00:00,14,Chase Elliott,9,Chevrolet,267,11,4,26,0,3
Miami,2021-02-28 00:00:00,15,Daniel Suarez,99,Chevrolet,267,21,1,22,0,0
Miami,2021-02-28 00:00:00,16,Brad Keselowski,2,Ford,267,7,47,31,0,10
Miami,2021-02-28 00:00:00,17,Ross Chastain,42,Chevrolet,267,32,0,20,0,0
Miami,2021-02-28 00:00:00,18,Chase Briscoe,14,Ford,267,30,0,19,0,0
Miami,2021-02-28 00:00:00,19,Chris Buescher,17,Ford,267,12,57,33,0,15
Miami,2021-02-28 00:00:00,20,Christopher Bell,20,Toyota,267,3,0,17,0,0
Miami,2021-02-28 00:00:00,21,Ryan Preece,37,Chevrolet,267,8,0,16,0,0
Miami,2021-02-28 00:00:00,22,Bubba Wallace,23,Toyota,267,19,2,15,0,0
Miami,2021-02-28 00:00:00,23,Cole Custer,41,Ford,267,10,0,14,0,0
Miami,2021-02-28 00:00:00,24,Anthony Alfredo,38,Ford,267,27,0,13,0,0
Miami,2021-02-28 00:00:00,25,Joey Logano,22,Ford,267,2,12,16,0,4
Miami,2021-02-28 00:00:00,26,Justin Haley,77,Chevrolet,266,20,0,0,0,0
Miami,2021-02-28 00:00:00,27,Erik Jones,43,Chevrolet,266,18,0,10,0,0
Miami,2021-02-28 00:00:00,28,Matt DiBenedetto,21,Ford,266,37,0,9,0,0
Miami,2021-02-28 00:00:00,29,Ryan Blaney,12,Ford,266,14,0,11,0,3
Miami,2021-02-28 00:00:00,30,Aric Almirola,10,Ford,264,16,0,7,0,0
Miami,2021-02-28 00:00:00,31,Garrett Smithley,53,Chevrolet,263,28,0,0,0,0
Miami,2021-02-28 00:00:00,32,Cody Ware,51,Chevrolet,261,26,0,0,0,0
Miami,2021-02-28 00:00:00,33,Josh Bilicki,52,Ford,259,36,0,4,0,0
Miami,2021-02-28 00:00:00,34,B.J. McLeod,78,Ford,258,34,0,0,0,0
Miami,2021-02-28 00:00:00,35,Quin Houff,00,Chevrolet,258,38,0,2,0,0
Miami,2021-02-28 00:00:00,36,Corey LaJoie,7,Chevrolet,151,25,0,1,0,0
Miami,2021-02-28 00:00:00,37,James Davison,15,Chevrolet,61,29,0,1,0,0
Miami,2021-02-28 00:00:00,38,Timmy Hill,66,Toyota,21,33,0,0,0,0
Miami,2022-10-23 00:00:00,1,Kyle Larson,5,Chevrolet,267,5,199,60,0,20
Miami,2022-10-23 00:00:00,2,Ross Chastain,1,Chevrolet,267,20,0,38,0,3
Miami,2022-10-23 00:00:00,3,AJ Allmendinger,16,Chevrolet,267,10,0,0,0,0
Miami,2022-10-23 00:00:00,4,Austin Dillon,3,Chevrolet,267,32,0,39,0,6
Miami,2022-10-23 00:00:00,5,Brad Keselowski,6,Ford,267,9,0,42,0,10
Miami,2022-10-23 00:00:00,6,Martin Truex Jr.,19,Toyota,267,12,28,48,0,17
Miami,2022-10-23 00:00:00,7,Denny Hamlin,11,Toyota,267,14,4,31,0,1
Miami,2022-10-23 00:00:00,8,Kevin Harvick,4,Ford,267,16,0,29,0,0
Miami,2022-10-23 00:00:00,9,Kyle Busch,18,Toyota,267,11,0,28,0,0
Miami,2022-10-23 00:00:00,10,Daniel Suarez,99,Chevrolet,267,23,0,31,0,4
Miami,2022-10-23 00:00:00,11,Christopher Bell,20,Toyota,267,2,4,26,0,0
Miami,2022-10-23 00:00:00,12,William Byron,24,Chevrolet,267,1,32,42,0,17
Miami,2022-10-23 00:00:00,13,Chris Buescher,17,Ford,267,8,0,24,0,0
Miami,2022-10-23 00:00:00,14,Chase Elliott,9,Chevrolet,267,3,0,31,0,8
Miami,2022-10-23 00:00:00,15,Ricky Stenhouse Jr.,47,Chevrolet,267,27,0,22,0,0
Miami,2022-10-23 00:00:00,16,Michael McDowell,34,Ford,267,18,0,21,0,0
Miami,2022-10-23 00:00:00,17,Ryan Blaney,12,Ford,267,13,0,29,0,9
Miami,2022-10-23 00:00:00,18,Joey Logano,22,Ford,267,17,0,22,0,3
Miami,2022-10-23 00:00:00,19,Austin Cindric,2,Ford,267,26,0,18,0,0
Miami,2022-10-23 00:00:00,20,Harrison Burton,21,Ford,267,21,0,17,0,0
Miami,2022-10-23 00:00:00,21,Aric Almirola,10,Ford,267,28,0,16,0,0
Miami,2022-10-23 00:00:00,22,Ty Gibbs,23,Toyota,267,6,0,0,0,0
Miami,2022-10-23 00:00:00,23,Corey LaJoie,7,Chevrolet,267,31,0,14,0,0
Miami,2022-10-23 00:00:00,24,Cole Custer,41,Ford,266,25,0,13,0,0
Miami,2022-10-23 00:00:00,25,Noah Gragson,48,Chevrolet,266,24,0,0,0,0
Miami,2022-10-23 00:00:00,26,Ty Dillon,42,Chevrolet,266,30,0,11,0,0
Miami,2022-10-23 00:00:00,27,John Hunter Nemechek,45,Toyota,266,4,0,0,0,0
Miami,2022-10-23 00:00:00,28,Justin Haley,31,Chevrolet,266,15,0,9,0,0
Miami,2022-10-23 00:00:00,29,Landon Cassill,77,Chevrolet,266,33,0,0,0,0
Miami,2022-10-23 00:00:00,30,Erik Jones,43,Chevrolet,264,22,0,7,0,0
Miami,2022-10-23 00:00:00,31,Todd Gilliland,38,Ford,264,29,0,6,0,0
Miami,2022-10-23 00:00:00,32,J.J. Yeley,15,Ford,264,34,0,0,0,0
Miami,2022-10-23 00:00:00,33,B.J. McLeod,78,Ford,263,35,0,0,0,0
Miami,2022-10-23 00:00:00,34,Cody Ware,51,Ford,262,36,0,3,0,0
Miami,2022-10-23 00:00:00,35,Tyler Reddick,8,Chevrolet,242,7,0,9,0,7
Miami,2022-10-23 00:00:00,36,Chase Briscoe,14,Ford,160,19,0,1,0,0
Michigan,2023-08-06 00:00:00,1,Chris Buescher,17,Ford,200,4,52,41,0,1
Michigan,2023-08-06 00:00:00,2,Martin Truex Jr.,19,Toyota,200,5,47,55,0,20
Michigan,2023-08-06 00:00:00,3,Denny Hamlin,11,Toyota,200,13,1,37,0,3
Michigan,2023-08-06 00:00:00,4,Brad Keselowski,6,Ford,200,12,15,48,0,15
Michigan,2023-08-06 00:00:00,5,Kyle Larson,5,Chevrolet,200,17,2,43,0,11
Michigan,2023-08-06 00:00:00,6,Daniel Suarez,99,Chevrolet,200,14,12,45,0,14
Michigan,2023-08-06 00:00:00,7,Ross Chastain,1,Chevrolet,200,2,16,30,0,0
Michigan,2023-08-06 00:00:00,8,Kevin Harvick,4,Ford,200,22,0,29,0,0
Michigan,2023-08-06 00:00:00,9,Ryan Blaney,12,Ford,200,9,1,28,0,0
Michigan,2023-08-06 00:00:00,10,Erik Jones,43,Chevrolet,200,25,0,29,0,2
Michigan,2023-08-06 00:00:00,11,Ty Gibbs,54,Toyota,200,3,1,34,0,8
Michigan,2023-08-06 00:00:00,12,Austin Cindric,2,Ford,200,21,0,27,0,2
Michigan,2023-08-06 00:00:00,13,Christopher Bell,20,Toyota,200,1,1,24,0,0
Michigan,2023-08-06 00:00:00,14,Joey Logano,22,Ford,200,6,0,27,0,4
Michigan,2023-08-06 00:00:00,15,Corey LaJoie,7,Chevrolet,200,31,0,23,0,1
Michigan,2023-08-06 00:00:00,16,Aric Almirola,10,Ford,200,18,0,21,0,0
Michigan,2023-08-06 00:00:00,17,Harrison Burton,21,Ford,200,29,0,20,0,0
Michigan,2023-08-06 00:00:00,18,Bubba Wallace,23,Toyota,200,11,21,35,0,16
Michigan,2023-08-06 00:00:00,19,Austin Dillon,3,Chevrolet,200,16,2,18,0,0
Michigan,2023-08-06 00:00:00,20,Ty Dillon,77,Chevrolet,200,34,2,17,0,0
Michigan,2023-08-06 00:00:00,21,Ricky Stenhouse Jr.,47,Chevrolet,200,27,0,16,0,0
Michigan,2023-08-06 00:00:00,22,Ryan Preece,41,Ford,199,28,0,15,0,0
Michigan,2023-08-06 00:00:00,23,Justin Haley,31,Chevrolet,199,26,0,14,0,0
Michigan,2023-08-06 00:00:00,24,Michael McDowell,34,Ford,199,23,0,13,0,0
Michigan,2023-08-06 00:00:00,25,Cole Custer,51,Ford,199,33,0,0,0,0
Michigan,2023-08-06 00:00:00,26,AJ Allmendinger,16,Chevrolet,199,24,0,14,0,3
Michigan,2023-08-06 00:00:00,27,J.J. Yeley,15,Ford,199,36,0,0,0,0
Michigan,2023-08-06 00:00:00,28,Austin Hill,62,Chevrolet,198,30,0,0,0,0
Michigan,2023-08-06 00:00:00,29,Todd Gilliland,38,Ford,197,32,0,8,0,0
Michigan,2023-08-06 00:00:00,30,Tyler Reddick,45,Toyota,197,15,7,7,0,0
Michigan,2023-08-06 00:00:00,31,Chase Briscoe,14,Ford,197,19,0,6,0,0
Michigan,2023-08-06 00:00:00,32,Josh Bilicki,78,Chevrolet,196,37,1,0,0,0
Michigan,2023-08-06 00:00:00,33,Alex Bowman,48,Chevrolet,134,20,19,14,0,10
Michigan,2023-08-06 00:00:00,34,Josh Berry,42,Chevrolet,50,35,0,0,0,0
Michigan,2023-08-06 00:00:00,35,William Byron,24,Chevrolet,46,7,0,2,0,0
Michigan,2023-08-06 00:00:00,36,Chase Elliott,9,Chevrolet,34,10,0,1,0,0
Michigan,2023-08-06 00:00:00,37,Kyle Busch,8,Chevrolet,14,8,0,1,0,0
Michigan,2022-08-07 00:00:00,1,Kevin Harvick,4,Ford,200,16,38,43,0,3
Michigan,2022-08-07 00:00:00,2,Bubba Wallace,23,Toyota,200,1,22,35,0,0
Michigan,2022-08-07 00:00:00,3,Denny Hamlin,11,Toyota,200,9,38,53,0,19
Michigan,2022-08-07 00:00:00,4,Joey Logano,22,Ford,200,4,0,36,0,3
Michigan,2022-08-07 00:00:00,5,Ryan Blaney,12,Ford,200,24,0,32,0,0
Michigan,2022-08-07 00:00:00,6,Martin Truex Jr.,19,Toyota,200,7,0,38,0,7
Michigan,2022-08-07 00:00:00,7,Kyle Larson,5,Chevrolet,200,8,0,38,0,8
Michigan,2022-08-07 00:00:00,8,Erik Jones,43,Chevrolet,200,10,5,42,0,13
Michigan,2022-08-07 00:00:00,9,Alex Bowman,48,Chevrolet,200,30,0,31,0,3
Michigan,2022-08-07 00:00:00,10,Ty Gibbs,45,Toyota,200,11,2,0,0,0
Michigan,2022-08-07 00:00:00,11,Chase Elliott,9,Chevrolet,200,13,0,26,0,0
Michigan,2022-08-07 00:00:00,12,William Byron,24,Chevrolet,200,20,0,31,0,6
Michigan,2022-08-07 00:00:00,13,Austin Dillon,3,Chevrolet,200,26,0,28,0,4
Michigan,2022-08-07 00:00:00,14,Ty Dillon,42,Chevrolet,200,25,0,23,0,0
Michigan,2022-08-07 00:00:00,15,Brad Keselowski,6,Ford,200,33,0,28,0,6
Michigan,2022-08-07 00:00:00,16,Chris Buescher,17,Ford,200,19,1,27,0,6
Michigan,2022-08-07 00:00:00,17,Justin Haley,31,Chevrolet,200,21,0,20,0,0
Michigan,2022-08-07 00:00:00,18,Austin Hill,33,Chevrolet,200,31,0,0,0,0
Michigan,2022-08-07 00:00:00,19,Corey LaJoie,7,Chevrolet,200,32,0,18,0,0
Michigan,2022-08-07 00:00:00,20,Chase Briscoe,14,Ford,200,23,0,18,0,1
Michigan,2022-08-07 00:00:00,21,Josh Bilicki,77,Chevrolet,200,35,0,0,0,0
Michigan,2022-08-07 00:00:00,22,Cody Ware,51,Ford,200,34,0,15,0,0
Michigan,2022-08-07 00:00:00,23,B.J. McLeod,78,Ford,199,36,1,0,0,0
Michigan,2022-08-07 00:00:00,24,Ross Chastain,1,Chevrolet,199,22,29,18,0,5
Michigan,2022-08-07 00:00:00,25,Daniel Suarez,99,Chevrolet,198,15,33,21,0,9
Michigan,2022-08-07 00:00:00,26,Christopher Bell,20,Toyota,193,2,31,28,0,17
Michigan,2022-08-07 00:00:00,27,Todd Gilliland,38,Ford,188,37,0,10,0,0
Michigan,2022-08-07 00:00:00,28,Michael McDowell,34,Ford,187,14,0,9,0,0
Michigan,2022-08-07 00:00:00,29,Tyler Reddick,8,Chevrolet,110,6,0,8,0,0
Michigan,2022-08-07 00:00:00,30,Noah Gragson,16,Chevrolet,109,12,0,0,0,0
Michigan,2022-08-07 00:00:00,31,Cole Custer,41,Ford,94,17,0,6,0,0
Michigan,2022-08-07 00:00:00,32,Harrison Burton,21,Ford,29,27,0,5,0,0
Michigan,2022-08-07 00:00:00,33,Ricky Stenhouse Jr.,47,Chevrolet,25,28,0,4,0,0
Michigan,2022-08-07 00:00:00,34,Aric Almirola,10,Ford,25,18,0,3,0,0
Michigan,2022-08-07 00:00:00,35,J.J. Yeley,15,Ford,24,29,0,0,0,0
